Level_[m],Interval,Group,Genus,Subgenus,Qualifier_species,Species,Motility,Motility_2,Feeding,Feeding_2,Tiering
3.40,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
3.40,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
3.40,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
3.40,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
3.40,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
3.40,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
3.40,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
3.40,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
3.40,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
3.40,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
3.40,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
3.40,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
3.40,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
3.40,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
3.40,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
3.40,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
3.40,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
3.40,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
3.40,a,2,Pseudolimea,,,duplicata,2,1,1,1,1
3.40,a,2,Pseudolimea,,,duplicata,2,1,1,1,1
3.40,a,2,Pseudolimea,,,duplicata,2,1,1,1,1
3.40,a,2,Pseudolimea,,,duplicata,2,1,1,1,1
3.40,a,2,Pseudolimea,,cf.,roemeri,2,1,1,1,1
3.40,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
3.40,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
4.00,a,1,Aulacothyris ,,,resupinata,1,1,1,1,1
4.00,a,1,Gibbirhynchia,,,micra,1,1,1,1,1
4.00,a,1,Gibbirhynchia,,,micra,1,1,1,1,1
4.00,a,1,Gibbirhynchia,,,micra,1,1,1,1,1
4.00,a,1,Lobothyris,,,subpunctata,1,1,1,1,1
4.00,a,1,Lobothyris,,,subpunctata,1,1,1,1,1
4.00,a,1,Lobothyris,,,subpunctata,1,1,1,1,1
4.00,a,1,Lobothyris,,,subpunctata,1,1,1,1,1
4.00,a,1,Lobothyris,,,subpunctata,1,1,1,1,1
4.00,a,1,Lobothyris,,,subpunctata,1,1,1,1,1
4.00,a,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
4.00,a,1,Tetrarhynchia,,,subconcinna,1,1,1,1,1
4.00,a,1,Tetrarhynchia,,,subconcinna,1,1,1,1,1
4.00,a,1,Tetrarhynchia,,,subconcinna,1,1,1,1,1
4.00,a,1,Tetrarhynchia,,,subconcinna,1,1,1,1,1
4.00,a,1,Tetrarhynchia,,,subconcinna,1,1,1,1,1
4.00,a,1,Tetrarhynchia,,,subconcinna,1,1,1,1,1
4.00,a,2,Eopecten,,,velatus,2,1,1,1,1
4.00,a,2,Eopecten,,,velatus,2,1,1,1,1
4.00,a,2,Gryphaea,Catinula,cf.,crickleyensis,3,1,1,1,1
4.00,a,2,Gryphaea,Catinula,cf.,crickleyensis,3,1,1,1,1
4.00,a,2,Gryphaea,Catinula,cf.,crickleyensis,3,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.00,a,2,Harpax,,,auricola,3,1,1,1,1
4.00,a,2,Harpax,,,auricola,3,1,1,1,1
4.00,a,2,Harpax,,,spinosa,3,1,1,1,1
4.00,a,2,Harpax,,,spinosa,3,1,1,1,1
4.00,a,2,Lycettia,,,lunularis,2,1,1,1,1
4.00,a,2,Placunopsis,,,radiata,3,1,1,1,1
4.00,a,2,Plagiostoma,,,punctatum,2,1,1,1,1
4.00,a,2,Plagiostoma,,,punctatum,2,1,1,1,1
4.00,a,2,Plagiostoma,,,punctatum,2,1,1,1,1
4.00,a,2,Plagiostoma,,,punctatum,2,1,1,1,1
4.00,a,2,Plagiostoma,,,punctatum,2,1,1,1,1
4.00,a,2,Plagiostoma,,,punctatum,2,1,1,1,1
4.00,a,2,Plagiostoma,,,punctatum,2,1,1,1,1
4.00,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
4.00,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
4.00,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
4.00,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
4.00,a,2,Weyla,Weyla,,pradoana,4,1,1,1,1
4.60,a,1,Lobothyris,,,subpunctata,1,1,1,1,1
4.60,a,1,Lobothyris,,,subpunctata,1,1,1,1,1
4.60,a,1,Lobothyris,,,subpunctata,1,1,1,1,1
4.60,a,1,Lobothyris,,,subpunctata,1,1,1,1,1
4.60,a,1,Lobothyris,,,subpunctata,1,1,1,1,1
4.60,a,1,Lobothyris,,,subpunctata,1,1,1,1,1
4.60,a,2,Eopecten,,,velatus,2,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
4.60,a,2,Harpax,,,auricola,3,1,1,1,1
4.60,a,2,Harpax,,,auricola,3,1,1,1,1
4.60,a,2,Harpax,,,spinosa,3,1,1,1,1
4.60,a,2,Parvamussium,,,pumilum,5,2,5,2,1
4.60,a,2,Plagiostoma,,,giganteum,4,1,1,1,1
4.60,a,2,Plagiostoma,,,giganteum,4,1,1,1,1
4.60,a,2,Plagiostoma,,,giganteum,4,1,1,1,1
4.60,a,2,Plagiostoma,,,giganteum,4,1,1,1,1
4.60,a,2,Pseudolimea,,,duplicata,2,1,1,1,1
4.60,a,2,Pseudolimea,,,duplicata,2,1,1,1,1
4.60,a,2,Pseudolimea,,,duplicata,2,1,1,1,1
4.60,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
5.20,a,1,Lobothyris,,,subpunctata,1,1,1,1,1
5.20,a,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
5.20,a,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
5.20,a,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
5.20,a,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
5.20,a,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
5.20,a,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
5.20,a,1,Tetrarhynchia,,,subconcinna,1,1,1,1,1
5.20,a,1,Tetrarhynchia,,,subconcinna,1,1,1,1,1
5.20,a,2,Arcomytilus,,,pectinatus,2,1,1,1,1
5.20,a,2,Arcomytilus,,,pectinatus,2,1,1,1,1
5.20,a,2,Grammatodon,Grammatodon,,concinnus,6,2,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.20,a,2,Harpax,,,auricola,3,1,1,1,1
5.20,a,2,Harpax,,,spinosa,3,1,1,1,1
5.20,a,2,Harpax,,,spinosa,3,1,1,1,1
5.20,a,2,Placunopsis,,,radiata,3,1,1,1,1
5.20,a,2,Plagiostoma,,,punctatum,2,1,1,1,1
5.20,a,2,Pseudolimea,,,duplicata,2,1,1,1,1
5.20,a,2,Pseudolimea,,,duplicata,2,1,1,1,1
5.20,a,2,Pseudolimea,,,duplicata,2,1,1,1,1
5.20,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
5.20,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
5.20,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
5.20,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
5.20,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
5.20,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
5.20,a,2,Pseudopecten,Pseudopecten,,dentatus,5,2,1,1,1
5.20,a,2,Weyla,Weyla,,pradoana,4,1,1,1,1
5.60,a,1,Liospiriferina,,,falloti,1,1,1,1,1
5.60,a,1,Lobothyris,,,subpunctata,1,1,1,1,1
5.60,a,1,Lobothyris,,,subpunctata,1,1,1,1,1
5.60,a,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
5.60,a,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
5.60,a,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
5.60,a,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
5.60,a,1,Quadratirhynchia,,,attenuata,1,1,1,1,1
5.60,a,2,Camptonectes,Camptonectes,,auritus,6,2,1,1,1
5.60,a,2,Eopecten,,,velatus,2,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
5.60,a,2,Gryphaea,Bilobissa,,sublobata,4,1,1,1,1
